block_number,timestamp,asset_symbol,price_usd
0,2025-02-18T00:00:00+00:00,WETH,2741.9050800956124
1,2025-02-19T00:00:00+00:00,WETH,2669.4945006896073
2,2025-02-20T00:00:00+00:00,WETH,2714.8018364720533
3,2025-02-21T00:00:00+00:00,WETH,2741.5933625994785
4,2025-02-22T00:00:00+00:00,WETH,2658.3470942919384
5,2025-02-23T00:00:00+00:00,WETH,2764.355233404291
6,2025-02-24T00:00:00+00:00,WETH,2827.1844084879804
7,2025-02-25T00:00:00+00:00,WETH,2503.103420098605
8,2025-02-26T00:00:00+00:00,WETH,2495.315451693047
9,2025-02-27T00:00:00+00:00,WETH,2325.853934699374
10,2025-02-28T00:00:00+00:00,WETH,2305.3229378029837
11,2025-03-01T00:00:00+00:00,WETH,2235.204208608959
12,2025-03-02T00:00:00+00:00,WETH,2212.8243514969954
13,2025-03-03T00:00:00+00:00,WETH,2517.3382391622977
14,2025-03-04T00:00:00+00:00,WETH,2148.199533470228
15,2025-03-05T00:00:00+00:00,WETH,2171.496943535016
16,2025-03-06T00:00:00+00:00,WETH,2241.3841149187283
17,2025-03-07T00:00:00+00:00,WETH,2202.3207363495417
18,2025-03-08T00:00:00+00:00,WETH,2140.7498089428914
19,2025-03-09T00:00:00+00:00,WETH,2199.9995000805707
20,2025-03-10T00:00:00+00:00,WETH,2017.265460184326
21,2025-03-11T00:00:00+00:00,WETH,1879.1231054991026
22,2025-03-12T00:00:00+00:00,WETH,1921.3099227587034
23,2025-03-13T00:00:00+00:00,WETH,1910.6551381032464
24,2025-03-14T00:00:00+00:00,WETH,1862.7949366490388
25,2025-03-15T00:00:00+00:00,WETH,1910.6662703455045
26,2025-03-16T00:00:00+00:00,WETH,1939.7856881721348
27,2025-03-17T00:00:00+00:00,WETH,1887.7643429692785
28,2025-03-18T00:00:00+00:00,WETH,1929.1833577618722
29,2025-03-19T00:00:00+00:00,WETH,1932.7964059050657
30,2025-03-20T00:00:00+00:00,WETH,2060.728601068271
31,2025-03-21T00:00:00+00:00,WETH,1980.831780524645
32,2025-03-22T00:00:00+00:00,WETH,1964.5293833168294
33,2025-03-23T00:00:00+00:00,WETH,1979.5449257665966
34,2025-03-24T00:00:00+00:00,WETH,2001.0470230951883
35,2025-03-25T00:00:00+00:00,WETH,2077.739325831977
36,2025-03-26T00:00:00+00:00,WETH,2068.598435049149
37,2025-03-27T00:00:00+00:00,WETH,2009.8835432902426
38,2025-03-28T00:00:00+00:00,WETH,2003.3034241292064
39,2025-03-29T00:00:00+00:00,WETH,1896.9173600459985
40,2025-03-30T00:00:00+00:00,WETH,1829.2745211803463
41,2025-03-31T00:00:00+00:00,WETH,1805.3378779435934
42,2025-04-01T00:00:00+00:00,WETH,1824.2071367609847
43,2025-04-02T00:00:00+00:00,WETH,1907.1671522994227
44,2025-04-03T00:00:00+00:00,WETH,1795.761850567479
45,2025-04-04T00:00:00+00:00,WETH,1818.2844199542053
46,2025-04-05T00:00:00+00:00,WETH,1814.4807753449506
47,2025-04-06T00:00:00+00:00,WETH,1809.935827172196
48,2025-04-07T00:00:00+00:00,WETH,1574.6321611455576
49,2025-04-08T00:00:00+00:00,WETH,1555.909812570873
50,2025-04-09T00:00:00+00:00,WETH,1471.3608854365523
51,2025-04-10T00:00:00+00:00,WETH,1662.5331604641576
52,2025-04-11T00:00:00+00:00,WETH,1523.928624242526
53,2025-04-12T00:00:00+00:00,WETH,1568.131690125936
54,2025-04-13T00:00:00+00:00,WETH,1645.8625733156498
55,2025-04-14T00:00:00+00:00,WETH,1595.4227460001084
56,2025-04-15T00:00:00+00:00,WETH,1621.543195596693
57,2025-04-16T00:00:00+00:00,WETH,1587.8222244021401
58,2025-04-17T00:00:00+00:00,WETH,1577.7073516760117
59,2025-04-18T00:00:00+00:00,WETH,1583.4764497002345
60,2025-04-19T00:00:00+00:00,WETH,1589.1516208270755
61,2025-04-20T00:00:00+00:00,WETH,1615.0502549158562
62,2025-04-21T00:00:00+00:00,WETH,1585.4600253443446
63,2025-04-22T00:00:00+00:00,WETH,1577.4465595922347
64,2025-04-23T00:00:00+00:00,WETH,1759.7064599311093
65,2025-04-24T00:00:00+00:00,WETH,1793.969849485534
66,2025-04-25T00:00:00+00:00,WETH,1769.3925107354407
67,2025-04-26T00:00:00+00:00,WETH,1788.7981804331257
68,2025-04-27T00:00:00+00:00,WETH,1821.2695303291391
69,2025-04-28T00:00:00+00:00,WETH,1793.6918440730135
70,2025-04-29T00:00:00+00:00,WETH,1799.50191449199
71,2025-04-30T00:00:00+00:00,WETH,1796.9720456768928
72,2025-05-01T00:00:00+00:00,WETH,1794.0495408617828
73,2025-05-02T00:00:00+00:00,WETH,1838.8543285925753
74,2025-05-03T00:00:00+00:00,WETH,1841.427590836958
75,2025-05-04T00:00:00+00:00,WETH,1834.501911876416
76,2025-05-05T00:00:00+00:00,WETH,1808.156093844096
77,2025-05-06T00:00:00+00:00,WETH,1820.0044598893596
78,2025-05-07T00:00:00+00:00,WETH,1816.1686943818438
79,2025-05-08T00:00:00+00:00,WETH,1810.3169269284476
80,2025-05-09T00:00:00+00:00,WETH,2197.5611893238784
81,2025-05-10T00:00:00+00:00,WETH,2341.407963002621
82,2025-05-11T00:00:00+00:00,WETH,2583.6829051429513
83,2025-05-12T00:00:00+00:00,WETH,2507.4693107597423
84,2025-05-13T00:00:00+00:00,WETH,2492.426391077375
85,2025-05-14T00:00:00+00:00,WETH,2676.639163127913
86,2025-05-15T00:00:00+00:00,WETH,2603.7180887199615
87,2025-05-16T00:00:00+00:00,WETH,2542.296692466797
88,2025-05-17T00:00:00+00:00,WETH,2544.3870377235667
89,2025-05-18T00:00:00+00:00,WETH,2475.0543933696913
90,2025-05-19T00:00:00+00:00,WETH,2465.3409856139087
91,2025-05-20T00:00:00+00:00,WETH,2526.989643891319
92,2025-05-21T00:00:00+00:00,WETH,2524.2743433146065
93,2025-05-22T00:00:00+00:00,WETH,2558.9502343769486
